user_id,item_id,domain,correct,P_bkt,P_irt,P_final,theta,a,b,c,question_text
u001,20,標準入出力操作,0.0,0.43357604637934755,0.873448016393293,0.6095248343849258,1.8410954006927491,0.9796701561504464,0.3527642135922071,0.3295690097668237,file1 と file2 を連結して all.txt に上書き保存したいときに最も適切なコマンドはどれですか？
u001,46,標準入出力操作,1.0,0.43357604637934755,0.9503566471660118,0.6402882866940133,1.8410954006927491,1.1252981322433475,-0.7338338446928478,0.0503271192911572,標準エラー出力だけを error.log に書き出し標準出力は画面に表示したいときに最も適切なコマンドはどれですか？
u001,47,標準入出力操作,0.0,0.43357604637934755,0.6199972255051642,0.5081445180296742,1.8410954006927491,0.1,-2.213433992166981,0.05,標準出力を破棄して画面にもファイルにも表示したくないときに使う特殊ファイルを一つ書いてください
u001,48,標準入出力操作,0.0,0.43357604637934755,0.8761778061074234,0.6106167502705779,1.8410954006927491,1.017812007393261,0.3335513935508383,0.3018254846444598,標準出力を file.txt に上書きし標準エラー出力は画面に残したいときのリダイレクト記述として正しいものはどれですか？
u001,49,標準入出力操作,0.0,0.464307831277156,0.8609130512382812,0.6229499192616061,1.8410954006927491,0.4297797567062537,-2.261148925242353,0.05,複数のコマンドをつなぎ中間生成物を一時ファイルに保存せずに渡す仕組みを何と呼びますか？
u001,50,標準入出力操作,0.0,0.5150937955089232,0.8864009056563212,0.6636166395678824,1.8410954006927491,1.0461710430704068,0.1707740914457126,0.2343534654800826,cat コマンドに複数行の文字列を直接渡してファイルに保存したいときに使う構文として最も適切なものはどれですか？
u001,51,標準入出力操作,1.0,0.6051300911088866,0.8831119748525649,0.7163228446063579,1.8410954006927491,1.1497802296487425,0.3274533204427538,0.2169238068676656,find と xargs を組み合わせて見つかったファイルを一括で削除するコマンドとして最も適切なものはどれですか？
u001,52,標準入出力操作,0.0,0.5057981245078723,0.9632867960152101,0.6887935931108075,1.8410954006927491,0.9048835074923424,-1.7098812574851696,0.0506329355676104,tee コマンドを使ってログを画面に表示しながら同時に log.txt に追記したいときに最も適切なコマンドはどれですか？
u001,53,標準入出力操作,1.0,0.6154900056424739,0.7074078672296815,0.652257150277357,1.8410954006927491,0.299691148739843,1.1662480977774643,0.3492315525243339,標準出力を表すファイルディスクリプタ番号を一つ書いてください
u001,54,標準入出力操作,1.0,0.6154900056424739,0.8348112835350492,0.703218516799504,1.8410954006927491,0.8848637995324681,0.6233597026713819,0.349583327450617,標準エラー出力を表すファイルディスクリプタ番号を一つ書いてください
u002,1,テキスト処理,1.0,0.6931701288703528,0.9999714469932788,0.8158906561195232,9.458265691151968,1.0400272572467455,-0.5532381308612081,0.0501786743636807,ファイルの内容を並び替えて表示するためのコマンドはどれですか？
u002,2,テキスト処理,1.0,0.7008387260075994,0.997949392665425,0.8196829926707296,9.458265691151968,0.682463553897206,1.0205847998205095,0.3482266658241498,連続した重複行を一つにまとめて出力するコマンドはどれですか？
u002,3,テキスト処理,0.0,0.6561267342401286,0.9160558349870124,0.7600983745388821,9.458265691151968,0.1994813424936764,-2.2338410626705403,0.0512465287277978,ファイルの先頭の数行だけを表示するコマンドはどれですか？
u002,4,テキスト処理,,0.6929111895970459,0.9944525374585751,0.8135277287416576,9.458265691151968,0.452192850370221,-1.9025172281397185,0.05,ファイルの末尾20行を表示したいときに最も適切なコマンドはどれですか？
u002,5,テキスト処理,1.0,0.6750108063672755,0.9682572018278409,0.7923093645515017,9.458265691151968,0.3581205541084709,1.167094881169805,0.35,ファイルの行数や単語数などを表示するコマンドはどれですか？
u002,6,テキスト処理,,0.6828705981155886,0.9981434587909821,0.808979742385746,9.458265691151968,0.6989691662463261,1.0794068681502045,0.3492431112884033,スペース区切りのテキストから2列目だけを取り出すのに適したコマンドはどれですか？
u002,7,テキスト処理,1.0,0.7125970756396042,0.9999823779329114,0.8275511965569271,9.458265691151968,1.1160423523394156,-0.302996163668951,0.0510113284473542,ファイルの中から文字列 error を含む行だけを表示するコマンドはどれですか？
u002,8,テキスト処理,1.0,0.7078069490950653,0.9999799971590068,0.8246761683206418,9.458265691151968,1.1521624836950457,0.3054084948379039,0.239691688870327,ファイル内の文字列 foo を bar に置き換えて画面に表示するコマンドはどれですか？
u002,9,テキスト処理,1.0,0.7125970756396042,0.9999732138314757,0.8275475309163528,9.458265691151968,1.098622643789188,0.0387688133627325,0.1639946775008914,行頭がシャープ記号の行だけを表示するための grep の正規表現を一つ書いてください
u002,10,テキスト処理,1.0,0.7125970756396042,0.9998391918986123,0.8274939221432074,9.458265691151968,0.9332886307004984,0.556878659977029,0.3478553547834001,grep で大文字小文字を区別せずに検索するためのオプションを一つ書いてください
u002,31,テキスト処理,1.0,0.64411827492841,0.7700750464311683,0.6945009835295133,9.458265691151968,0.1008323788156234,-1.8635188813615708,0.05,小文字を大文字に変換して表示するのに適したコマンドはどれですか？
u002,32,テキスト処理,1.0,0.6931701288703528,0.9999800903899507,0.8158941134781921,9.458265691151968,1.1565214038471594,0.3359233161873748,0.2397421504903508,sort コマンドで数値として昇順に並び替えるためのオプションを一つ書いてください
u002,33,テキスト処理,,0.6931701288703528,0.9999574656839978,0.8158850635958108,9.458265691151968,1.073739754159791,0.4794621489037509,0.3457305778435177,sort コマンドで逆順に並び替えるためのオプションはどれですか？
u002,34,テキスト処理,,0.6828705981155886,0.9996118096297627,0.8095670827212582,9.458265691151968,0.859166863243749,0.8182589460486731,0.3496275940632618,cut コマンドで区切り文字としてコロンを指定するためのオプションと記述として正しいものはどれですか？
u002,35,テキスト処理,0.0,0.6828705981155886,0.9998742336208338,0.8096720523176867,9.458265691151968,0.8012638738075616,-1.6862013299318408,0.05,cut コマンドで2列目と4列目を取り出す指定を一つ書いてください
u002,36,テキスト処理,1.0,0.6544046344329244,0.9902703614280984,0.788750925230994,9.458265691151968,0.3982478609698921,-2.019487614427815,0.05,ファイルから1列目だけを表示する awk のコマンドとして最も適切なものはどれですか？
u002,37,テキスト処理,0.0,0.6737272300059344,0.9999397715366116,0.8042122466182053,9.458265691151968,1.0039439584498444,0.0135579899776988,0.2096916205816828,複数ファイルの対応する行を横に結合して表示するコマンドはどれですか？
u002,38,テキスト処理,,0.6929111895970459,0.9997774206233402,0.8156576820075636,9.458265691151968,0.9226370944448022,0.8091595357543715,0.3494248183806945,各行の先頭に行番号を付けて表示するコマンドはどれですか？
u002,39,テキスト処理,0.0,0.6892192585825128,0.9998193204257041,0.8134592833197893,9.458265691151968,0.930532411149404,0.6592981518272404,0.35,大きなファイルを一定行数ごとに分割するコマンドはどれですか？
u002,40,テキスト処理,,0.6929111895970459,0.9990452484184442,0.8153648131256053,9.458265691151968,0.6073122355469918,-1.9051921954386215,0.0505631493757815,ファイルの重複行を削除しつつ並び替えて表示したいときに最も適切なコマンドはどれですか？
u002,41,テキスト処理,0.0,0.6750108063672755,0.9996445471937333,0.8048643026978586,9.458265691151968,0.7006800109923553,-1.8027718852423409,0.0500632561719998,ファイル file.txt の行数だけを表示したいときに使用するコマンドを一つ書いてください
u002,42,テキスト処理,1.0,0.7125970756396042,0.9999903667589237,0.8275543920873321,9.458265691151968,1.1657463048681462,-0.4056596386134672,0.0501452320316818,grep でパターンに一致しない行だけを表示するオプションとして正しいものはどれですか？
u002,43,テキスト処理,1.0,0.7078069490950653,0.9999304022215121,0.824656330345644,9.458265691151968,1.0368329092223791,0.638960273986181,0.3485306825000913,sed で1行目から5行目だけを表示するコマンドを一つ書いてください
u002,44,テキスト処理,0.0,0.6822395860578663,0.9999886596734304,0.8093392155040919,9.458265691151968,1.0793029960622649,-1.044048181287014,0.0506281169536847,正規表現で任意の1文字を表すメタ文字を一つ書いてください
u002,45,テキスト処理,1.0,0.6822395860578663,0.9999647943845356,0.809329669388534,9.458265691151968,1.065264920139503,-0.0153629374290512,0.1498473025679224,正規表現で0文字以上の繰り返しを表すメタ文字を一つ書いてください
u002,21,ファイルの操作,1.0,0.5520446918015363,0.5737592703356612,0.5607305232151862,-0.06372656372852135,1.0697216624638548,0.5295387259103568,0.3477953034823188,ファイル file1 を file2 としてコピーするコマンドはどれですか？
u002,22,ファイルの操作,1.0,0.5596444686326386,0.53959767365313,0.5516257506408352,-0.06372656372852135,0.7962072738754883,1.0426979919548598,0.3488107064749108,ファイル名 old.txt を new.txt に変更するコマンドはどれですか？
u002,23,ファイルの操作,0.0,0.4666027432637525,0.5719020770827349,0.5087224767913454,-0.06372656372852135,0.1026929218164086,-1.9855890909081373,0.0503998006883308,ファイル tmp.txt を削除するコマンドはどれですか？
u002,24,ファイルの操作,0.0,0.6132570685682733,0.5814256182934587,0.6005244884583475,-0.06372656372852135,1.0424911611236845,0.3008292645296213,0.2951919842727252,ディレクトリ dir1 を新しく作成するコマンドはどれですか？
u002,25,ファイルの操作,1.0,0.5400799710524382,0.5437009310016467,0.5415283550321216,-0.06372656372852135,0.9518487234127664,0.8038707890492959,0.3438989032788987,空のディレクトリ dir1 を削除するコマンドはどれですか？
u002,26,ファイルの操作,1.0,0.5873295167151071,0.5276319354864907,0.5634504842236605,-0.06372656372852135,1.027306145433118,0.877079112656237,0.3479365658283495,隠しファイルも含めて詳細情報付きで一覧表示するコマンドとして最も適切なものはどれですか？
u002,27,ファイルの操作,0.0,0.5039366121593543,0.6038914532106701,0.5439185485798805,-0.06372656372852135,0.1715407819898208,-2.012233998787866,0.0505713011228782,ファイル file.txt の所有者を user1 に変更するコマンドはどれですか？
u002,28,ファイルの操作,1.0,0.6106764559209112,0.8145096531568743,0.6922097348152965,-0.06372656372852135,0.6896032748574573,-2.1173976972005453,0.0500102984975647,ファイル script.sh に実行権を追加するコマンドとして最も適切なものはどれですか？
u002,29,ファイルの操作,1.0,0.5701727975922362,0.5985989404599703,0.5815432547393298,-0.06372656372852135,0.1518636754539421,-2.105099955825569,0.0513129270154389,ルートディレクトリから名前が foo.txt のファイルを探すコマンドはどれですか？
u002,30,ファイルの操作,0.0,0.5318545135043831,0.5769827710543975,0.5499058165243889,-0.06372656372852135,0.1073733683056934,-2.0907417155781194,0.0511094479962337,空のファイルを新規作成するときに使えるコマンドを一つ書いてください
u002,55,ファイルの操作,1.0,0.5575376196543556,0.5418767868963387,0.5512732865511487,-0.06372656372852135,0.8205950089783871,0.9968267317979,0.35,既存ファイル file.txt に対してシンボリックリンク link.txt を作成するコマンドとして最も適切なものはどれですか？
u002,56,ファイルの操作,0.0,0.6045482591568314,0.5415479634299154,0.579348140866065,-0.06372656372852135,0.6917629922274546,1.1978578915708178,0.35,複数のファイルを1つのアーカイブファイル archive.tar にまとめるコマンドとして最も適切なものはどれですか？
u002,57,ファイルの操作,1.0,0.6045482591568314,0.5459522624443314,0.5811098604718314,-0.06372656372852135,1.1217515603622754,0.6710213993444847,0.3468143390047771,tar で gzip 圧縮されたアーカイブ archive.tar.gz を展開するコマンドを一つ書いてください
u002,58,ファイルの操作,0.0,0.4746103401970526,0.5686803786994555,0.5122383555980138,-0.06372656372852135,0.1,-1.9081111316250097,0.05,ファイル file.txt を gzip 形式で圧縮し file.txt.gz を作成するコマンドとして最も適切なものはどれですか？
u002,59,ファイルの操作,1.0,0.6106764559209112,0.5454669879806343,0.5845926687448004,-0.06372656372852135,0.7790113328622363,1.0195427076597017,0.35,chmod で所有者に読み書き実行権限グループに読み実行その他に読み取りのみを与えるモードを数字で一つ書いてください
u002,60,ファイルの操作,0.0,0.4830981641583875,0.5709021024833165,0.5182197394883591,-0.06372656372852135,0.1013406771435694,-1.9768480685864889,0.05,指定したファイルの種類を判定して表示するコマンドはどれですか？
u002,11,標準入出力操作,1.0,0.37800245536501076,0.496943383826978,0.42557882674979763,-3.002591550668104,0.1422354293867277,-2.1653142902624247,0.0503662086507791,ls -l /etc | grep '^-'> file.txt の動作として正しい説明はどれですか？
u002,12,標準入出力操作,,0.3204683210902678,0.3338474383825476,0.3258199680071797,-3.002591550668104,0.829117898655936,-1.973357464046187,0.0500779316348271,標準出力と標準エラー出力の両方を同じファイル out.log にリダイレクトするコマンドとして正しいものはどれですか？
u002,13,標準入出力操作,0.0,0.3991017678434742,0.354127537682171,0.3811120757789529,-3.002591550668104,1.0968764693386208,0.5904174361395257,0.341580117945256,シェルのヒアドキュメントで使用するリダイレクト記号を一つ書いてください
u002,14,標準入出力操作,0.0,0.3204683210902678,0.5059109288563722,0.3946453641967096,-3.002591550668104,0.1033400070819127,-2.2243997333365555,0.05,既存のファイルに出力を追記するためのリダイレクト記号を一つ書いてください
u002,15,標準入出力操作,0.0,0.37800245536501076,0.30339018287998176,0.34815754637099916,-3.002591550668104,0.9083672092744244,-1.8887112461285136,0.0501310748555219,ファイルの中で pattern に一致する行数だけを数えたいときに最も適切なコマンドはどれですか？
u002,16,標準入出力操作,0.0,0.3861669633261574,0.37156203651651565,0.3803249926023007,-3.002591550668104,0.8575694575015972,0.7926213444899509,0.3473081068131021,xargs コマンドの説明として正しいものはどれですか？
u002,17,標準入出力操作,0.0,0.3646421542749902,0.45304779526851274,0.4000044106723992,-3.002591550668104,0.3784364338654484,-2.1958344823811067,0.05,tee コマンドの説明として正しいものはどれですか？
u002,18,標準入出力操作,0.0,0.4610109906061169,0.4171849191373682,0.4434805620186174,-3.002591550668104,0.5299570793124306,1.0208548894285594,0.3480806834805627,標準入力を表すファイルディスクリプタ番号はどれですか？
u002,19,標準入出力操作,0.0,0.3204683210902678,0.44909984071339504,0.37192092893951867,-3.002591550668104,0.425267436712484,-2.2437737531547293,0.0501430592306963,コマンドの標準入力をファイルから受け取るためのリダイレクト記号を一つ書いてください
u002,20,標準入出力操作,0.0,0.3204683210902678,0.35371454255463025,0.3337668096760128,-3.002591550668104,0.9796701561504464,0.3527642135922071,0.3295690097668237,file1 と file2 を連結して all.txt に上書き保存したいときに最も適切なコマンドはどれですか？
u002,46,標準入出力操作,0.0,0.3204683210902678,0.11891560073768055,0.2398472329492329,-3.002591550668104,1.1252981322433475,-0.7338338446928478,0.0503271192911572,標準エラー出力だけを error.log に書き出し標準出力は画面に表示したいときに最も適切なコマンドはどれですか？
u002,47,標準入出力操作,1.0,0.3204683210902678,0.506267228811168,0.39478788417862787,-3.002591550668104,0.1,-2.213433992166981,0.05,標準出力を破棄して画面にもファイルにも表示したくないときに使う特殊ファイルを一つ書いてください
u002,48,標準入出力操作,0.0,0.3204683210902678,0.3244702967957703,0.3220691113724688,-3.002591550668104,1.017812007393261,0.3335513935508383,0.3018254846444598,標準出力を file.txt に上書きし標準エラー出力は画面に残したいときのリダイレクト記述として正しいものはどれですか？
u002,49,標準入出力操作,,0.37800245536501076,0.4499529207445318,0.4067826415168192,-3.002591550668104,0.4297797567062537,-2.261148925242353,0.05,複数のコマンドをつなぎ中間生成物を一時ファイルに保存せずに渡す仕組みを何と呼びますか？
u002,50,標準入出力操作,0.0,0.3991017678434742,0.26107096192172186,0.34388944547477324,-3.002591550668104,1.0461710430704068,0.1707740914457126,0.2343534654800826,cat コマンドに複数行の文字列を直接渡してファイルに保存したいときに使う構文として最も適切なものはどれですか？
u002,51,標準入出力操作,0.0,0.3861669633261574,0.2335820942486041,0.3251330156951361,-3.002591550668104,1.1497802296487425,0.3274533204427538,0.2169238068676656,find と xargs を組み合わせて見つかったファイルを一括で削除するコマンドとして最も適切なものはどれですか？
u002,52,標準入出力操作,0.0,0.3646421542749902,0.27553777840543975,0.32900040392717,-3.002591550668104,0.9048835074923424,-1.7098812574851696,0.0506329355676104,tee コマンドを使ってログを画面に表示しながら同時に log.txt に追記したいときに最も適切なコマンドはどれですか？
u002,53,標準入出力操作,1.0,0.4610109906061169,0.4942293962062923,0.47429835284618704,-3.002591550668104,0.299691148739843,1.1662480977774643,0.3492315525243339,標準出力を表すファイルディスクリプタ番号を一つ書いてください
u002,54,標準入出力操作,0.0,0.4610109906061169,0.3748507863934013,0.42654690892103064,-3.002591550668104,0.8848637995324681,0.6233597026713819,0.349583327450617,標準エラー出力を表すファイルディスクリプタ番号を一つ書いてください
u003,1,テキスト処理,0.0,0.635580955423601,0.9910383540346589,0.7777639148680242,3.9214908400622974,1.0400272572467455,-0.5532381308612081,0.0501786743636807,ファイルの内容を並び替えて表示するためのコマンドはどれですか？
u003,2,テキスト処理,1.0,0.7130095756935073,0.9209111238121686,0.7961701949409719,3.9214908400622974,0.682463553897206,1.0205847998205095,0.3482266658241498,連続した重複行を一つにまとめて出力するコマンドはどれですか？
u003,3,テキスト処理,,0.6903687511738239,0.7850563294260529,0.7282437824747154,3.9214908400622974,0.1994813424936764,-2.2338410626705403,0.0512465287277978,ファイルの先頭の数行だけを表示するコマンドはどれですか？
