user_id,item_id,domain,L2_tier,correct,P_bkt_L2,P_bkt_L2_tier,P_bkt,P_irt,P_final,theta,a,b,c,question_text
u001,16,基本的なファイル管理,基本的なファイル管理:t2,,0.7665617660628137,0.7149150440416675,0.7407384050522405,0.9999306346383976,0.8703345198453191,9.245839325258427,1.0160959932760532,0.0605333476967584,0.2156358485127576,1MB のゼロデータを10個連結したファイル zero.img を作成したいときに最も適切なコマンドはどれですか？
u001,17,基本的なファイル管理,基本的なファイル管理:t2,,0.7665617660628137,0.7149150440416675,0.7407384050522405,0.9999760934709415,0.870357249261591,9.245839325258427,1.0786539578094183,-0.571869105191423,0.0501239062067503,指定したファイルの種類を判定して表示するコマンド名を一つ書いてください
u001,18,所有者とパーミッション,所有者とパーミッション:t1,1.0,0.47011472797376486,0.5305555995273542,0.5003351637505595,0.4810116113587992,0.4906733875546794,-0.9209237291473649,0.8838543016855865,0.636567762527371,0.35,ls -l の出力に含まれる r や w や x などの文字は何を表していますか？
u001,19,所有者とパーミッション,所有者とパーミッション:t1,0.0,0.47011472797376486,0.5305555995273542,0.5003351637505595,0.6360461608948768,0.5681906623227182,-0.9209237291473649,0.7694955224059895,-1.5396692830266308,0.0501462484179849,所有者に読み書きグループとその他に読み取りのみを許可するパーミッションを数字3桁で表したものとして正しいのはどれですか？
u001,20,所有者とパーミッション,所有者とパーミッション:t2,1.0,0.47011472797376486,0.4014120552963503,0.4357633916350576,0.440020457861984,0.4378919247485208,-0.9209237291473649,1.069038527956945,0.2872849447946676,0.2861242148129458,ファイル script.sh に所有者だけ実行権限を追加する chmod の指定を一つ書いてください
u001,21,所有者とパーミッション,所有者とパーミッション:t1,0.0,0.47011472797376486,0.5305555995273542,0.5003351637505595,0.3844583229736257,0.4423967433620926,-0.9209237291473649,1.023796809032469,-0.1819789265707181,0.0955893152535176,ファイル data.txt の所有者を user1 に変更するコマンドとして正しいものはどれですか？
u001,22,所有者とパーミッション,所有者とパーミッション:t1,,0.47011472797376486,0.5305555995273542,0.5003351637505595,0.4870783972037782,0.49370678047716887,-0.9209237291473649,0.9971459325822506,0.4014404237768084,0.3498656012445903,ファイル data.txt の所有グループを group1 に変更するコマンドを一つ書いてください
u001,23,所有者とパーミッション,所有者とパーミッション:t2,,0.47011472797376486,0.4014120552963503,0.4357633916350576,0.6095786580737017,0.5226710248543797,-0.9209237291473649,0.5402809268579795,-1.587165246258202,0.05,ディレクトリ dir1 とその配下の全てのファイルに対して755のパーミッションを設定したいときに最も適切なコマンドはどれですか？
u001,24,所有者とパーミッション,所有者とパーミッション:t2,0.0,0.47011472797376486,0.4014120552963503,0.4357633916350576,0.4493884735934863,0.44257593261427197,-0.9209237291473649,1.0229892671149328,0.1354195999745567,0.2625206317911625,umask 022 の意味として最も適切な説明はどれですか？
u001,25,所有者とパーミッション,所有者とパーミッション:t3,1.0,0.47011472797376486,0.572984119155548,0.5215494235646565,0.4331450326502063,0.4773472281074314,-0.9209237291473649,1.0484800831860714,0.1935682699242609,0.2569518859740457,umask が 022 の環境で新しい通常ファイルを作成したときのデフォルトパーミッションを数字3桁で答えてください
u001,26,所有者とパーミッション,所有者とパーミッション:t3,0.0,0.47011472797376486,0.572984119155548,0.5215494235646565,0.4493579261199977,0.4854536748423271,-0.9209237291473649,1.0647402213448909,0.3006301699301119,0.2993861022623606,実行ファイルに SUID ビットが設定されているときの動作として正しいものはどれですか？
u001,27,所有者とパーミッション,所有者とパーミッション:t3,1.0,0.47011472797376486,0.572984119155548,0.5215494235646565,0.5597966420690883,0.5406730328168724,-0.9209237291473649,0.9182890250847582,-1.0802049659467,0.0502593675967861,ディレクトリに SGID ビットが設定されているときの効果として最も適切なものはどれですか？
u001,28,所有者とパーミッション,所有者とパーミッション:t3,1.0,0.47011472797376486,0.572984119155548,0.5215494235646565,0.37683082552282243,0.44919012454373947,-0.9209237291473649,1.0857191106832107,0.0603536444023921,0.1620911607977531,スティッキービットが設定された共有ディレクトリとしてよく使われる /tmp の特徴として正しいものはどれですか？
u001,29,所有者とパーミッション,所有者とパーミッション:t2,0.0,0.47011472797376486,0.4014120552963503,0.4357633916350576,0.579645825368842,0.5077046085019499,-0.9209237291473649,0.8616931297063011,-1.1885448876304008,0.0502666554250788,パーミッション文字列 rwxr-xr-x を数字3桁で表したものを答えてください
u001,30,所有者とパーミッション,所有者とパーミッション:t2,0.0,0.47011472797376486,0.4014120552963503,0.4357633916350576,0.438462832888614,0.4371131122618358,-0.9209237291473649,1.0442899695543686,-0.5639596363118176,0.0516643107287579,/tmp ディレクトリ自体の情報だけを表示しその中身は一覧しないように ls で表示したいときのコマンドを一つ書いてください
u002,1,基本的なファイル管理,基本的なファイル管理:t1,1.0,0.35574269445904494,0.35829726818065205,0.35701998131984847,0.05277276029298965,0.20489637080641906,-6.269724571441522,1.1154903812173775,-0.2365575162111993,0.051641198039118,隠しファイルも含めてカレントディレクトリの内容を一覧表示するコマンドはどれですか？
u002,2,基本的なファイル管理,基本的なファイル管理:t1,,0.35574269445904494,0.35829726818065205,0.35701998131984847,0.3499095071590261,0.3534647442394373,-6.269724571441522,1.0057893014389907,0.5690377053906269,0.3492400193748236,ファイルの詳細情報付き一覧を表示する ls のオプションとして正しいものはどれですか？
u002,3,基本的なファイル管理,基本的なファイル管理:t1,,0.35574269445904494,0.35829726818065205,0.35701998131984847,0.054010235734259615,0.20551510852705404,-6.269724571441522,1.0489017742155973,-0.4354143081768685,0.0519297250964802,現在の作業ディレクトリの絶対パスを表示するコマンドを一つ書いてください
u002,4,基本的なファイル管理,基本的なファイル管理:t1,0.0,0.35574269445904494,0.35829726818065205,0.35701998131984847,0.05337090372993045,0.20519544252488947,-6.269724571441522,1.0549076376616389,-0.9254401280891048,0.05,ホームディレクトリに移動するコマンドとして最も適切なものはどれですか？
u002,5,基本的なファイル管理,基本的なファイル管理:t1,1.0,0.35574269445904494,0.35829726818065205,0.35701998131984847,0.3519811480472693,0.3545005646835589,-6.269724571441522,0.8454804512192905,0.5787404422327526,0.35,dir1 とその中の dir2 を一度に作成したいときに最も適切なコマンドはどれですか？
u002,6,基本的なファイル管理,基本的なファイル管理:t2,0.0,0.35574269445904494,0.3037066974485672,0.32972469595380605,0.3502315235101733,0.33997810973198966,-6.269724571441522,1.00510848894146,0.4134932167591427,0.3494454797573572,ディレクトリ A を中身ごと確認無しに削除したいときに最も適切なコマンドはどれですか？
u002,7,基本的なファイル管理,基本的なファイル管理:t2,0.0,0.35574269445904494,0.3037066974485672,0.32972469595380605,0.05079144826122478,0.1902580721075154,-6.269724571441522,1.1721079163343606,-0.2212036076794035,0.05,rm コマンドで削除前に確認しながら対話的に削除したいときに付けるオプションはどれですか？
u002,8,基本的なファイル管理,基本的なファイル管理:t1,0.0,0.35574269445904494,0.35829726818065205,0.35701998131984847,0.18654244389266839,0.2717812126062584,-6.269724571441522,1.08857668141035,0.097554322776923,0.1857478924744617,ファイル file1 をディレクトリ dir にコピーするコマンドとして正しいものはどれですか？
u002,9,基本的なファイル管理,基本的なファイル管理:t2,1.0,0.35574269445904494,0.3037066974485672,0.32972469595380605,0.34941691206274905,0.33957080400827755,-6.269724571441522,1.026407237120382,0.2943384619096204,0.3486455001445267,ディレクトリ A をタイムスタンプと権限を保ったままディレクトリ B にコピーしたいときに最も適切なコマンドはどれですか？
u002,10,基本的なファイル管理,基本的なファイル管理:t1,0.0,0.35574269445904494,0.35829726818065205,0.35701998131984847,0.3501635318433708,0.35359175658160963,-6.269724571441522,0.9802501128237442,0.413054929247417,0.3492349294404715,ディレクトリ A の中の file.txt をディレクトリ B に移動するコマンドとして正しいものはどれですか？
u002,11,基本的なファイル管理,基本的なファイル管理:t1,,0.35574269445904494,0.35829726818065205,0.35701998131984847,0.07176341323386562,0.21439169727685703,-6.269724571441522,0.7698974396962992,-1.3664390211980266,0.0504729411698893,file01.txt や file02.txt など2桁の番号付きファイルにマッチし fileA.txt にはマッチしないパターンはどれですか？
u002,12,基本的なファイル管理,基本的なファイル管理:t2,1.0,0.35574269445904494,0.3037066974485672,0.32972469595380605,0.05758444830904155,0.19365457213142379,-6.269724571441522,0.9276876469650808,-1.0654636245897775,0.0500422196007094,echo {A、B、C}.txt の出力として最も適切なものはどれですか？
u002,13,基本的なファイル管理,基本的なファイル管理:t1,0.0,0.35574269445904494,0.35829726818065205,0.35701998131984847,0.1191625825493835,0.23809128193461598,-6.269724571441522,1.0844134734111268,-0.0665097679162885,0.1181070732968249,ファイルのタイムスタンプを更新したり存在しない場合は空のファイルを作成したりするコマンド名を一つ書いてください
u002,14,基本的なファイル管理,基本的なファイル管理:t2,,0.35574269445904494,0.3037066974485672,0.32972469595380605,0.06294483990132275,0.1963347679275644,-6.269724571441522,0.8333449589648054,-1.1313423711812791,0.05,ディレクトリ dir1 を archive.tar という名前のアーカイブにまとめるコマンドとして最も適切なものはどれですか？
u002,15,基本的なファイル管理,基本的なファイル管理:t2,0.0,0.35574269445904494,0.3037066974485672,0.32972469595380605,0.052964953461015096,0.19134482470741057,-6.269724571441522,1.079782842889703,-0.7049118100689108,0.0506380305473883,gzip 圧縮されたアーカイブ backup.tar.gz を展開する tar のコマンドを一つ書いてください
u002,16,基本的なファイル管理,基本的なファイル管理:t2,,0.35574269445904494,0.3037066974485672,0.32972469595380605,0.21689585388947033,0.2733102749216382,-6.269724571441522,1.0160959932760532,0.0605333476967584,0.2156358485127576,1MB のゼロデータを10個連結したファイル zero.img を作成したいときに最も適切なコマンドはどれですか？
u002,17,基本的なファイル管理,基本的なファイル管理:t2,0.0,0.35574269445904494,0.3037066974485672,0.32972469595380605,0.05215419386699918,0.1909394449104026,-6.269724571441522,1.0786539578094183,-0.571869105191423,0.0501239062067503,指定したファイルの種類を判定して表示するコマンド名を一つ書いてください
u002,18,所有者とパーミッション,所有者とパーミッション:t1,,0.40555787790185444,0.6369575888300425,0.5212577333659485,0.3912347974192687,0.4562462653926086,-2.4093529791046424,0.8838543016855865,0.636567762527371,0.35,ls -l の出力に含まれる r や w や x などの文字は何を表していますか？
u002,19,所有者とパーミッション,所有者とパーミッション:t1,1.0,0.40555787790185444,0.6369575888300425,0.5212577333659485,0.37183514736380874,0.4465464403648786,-2.4093529791046424,0.7694955224059895,-1.5396692830266308,0.0501462484179849,所有者に読み書きグループとその他に読み取りのみを許可するパーミッションを数字3桁で表したものとして正しいのはどれですか？
u002,20,所有者とパーミッション,所有者とパーミッション:t2,0.0,0.40555787790185444,0.380956869009481,0.3932573734556677,0.3239667028801337,0.35861203816790066,-2.4093529791046424,1.069038527956945,0.2872849447946676,0.2861242148129458,ファイル script.sh に所有者だけ実行権限を追加する chmod の指定を一つ書いてください
u002,21,所有者とパーミッション,所有者とパーミッション:t1,,0.40555787790185444,0.6369575888300425,0.5212577333659485,0.17948344467893151,0.35037058902244,-2.4093529791046424,1.023796809032469,-0.1819789265707181,0.0955893152535176,ファイル data.txt の所有者を user1 に変更するコマンドとして正しいものはどれですか？
u002,22,所有者とパーミッション,所有者とパーミッション:t1,1.0,0.40555787790185444,0.6369575888300425,0.5212577333659485,0.38703678100825517,0.4541472571871018,-2.4093529791046424,0.9971459325822506,0.4014404237768084,0.3498656012445903,ファイル data.txt の所有グループを group1 に変更するコマンドを一つ書いてください
u002,23,所有者とパーミッション,所有者とパーミッション:t2,,0.40555787790185444,0.380956869009481,0.3932573734556677,0.4212008240068989,0.4072290987312833,-2.4093529791046424,0.5402809268579795,-1.587165246258202,0.05,ディレクトリ dir1 とその配下の全てのファイルに対して755のパーミッションを設定したいときに最も適切なコマンドはどれですか？
u002,24,所有者とパーミッション,所有者とパーミッション:t2,,0.40555787790185444,0.380956869009481,0.3932573734556677,0.31335356676991977,0.35330547011279373,-2.4093529791046424,1.0229892671149328,0.1354195999745567,0.2625206317911625,umask 022 の意味として最も適切な説明はどれですか？
u002,25,所有者とパーミッション,所有者とパーミッション:t3,1.0,0.40555787790185444,0.5249662684697453,0.4652620731857998,0.30248384976324244,0.3838729614745211,-2.4093529791046424,1.0484800831860714,0.1935682699242609,0.2569518859740457,umask が 022 の環境で新しい通常ファイルを作成したときのデフォルトパーミッションを数字3桁で答えてください
u002,26,所有者とパーミッション,所有者とパーミッション:t3,1.0,0.40555787790185444,0.5249662684697453,0.4652620731857998,0.3364336019005011,0.40084783754315045,-2.4093529791046424,1.0647402213448909,0.3006301699301119,0.2993861022623606,実行ファイルに SUID ビットが設定されているときの動作として正しいものはどれですか？
u002,27,所有者とパーミッション,所有者とパーミッション:t3,0.0,0.40555787790185444,0.5249662684697453,0.4652620731857998,0.2666492960267171,0.3659556846062585,-2.4093529791046424,0.9182890250847582,-1.0802049659467,0.0502593675967861,ディレクトリに SGID ビットが設定されているときの効果として最も適切なものはどれですか？
u002,28,所有者とパーミッション,所有者とパーミッション:t3,0.0,0.40555787790185444,0.5249662684697453,0.4652620731857998,0.21578385774878697,0.3405229654672934,-2.4093529791046424,1.0857191106832107,0.0603536444023921,0.1620911607977531,スティッキービットが設定された共有ディレクトリとしてよく使われる /tmp の特徴として正しいものはどれですか？
u002,29,所有者とパーミッション,所有者とパーミッション:t2,,0.40555787790185444,0.380956869009481,0.3932573734556677,0.2961037369963502,0.34468055522600893,-2.4093529791046424,0.8616931297063011,-1.1885448876304008,0.0502666554250788,パーミッション文字列 rwxr-xr-x を数字3桁で表したものを答えてください
u002,30,所有者とパーミッション,所有者とパーミッション:t2,0.0,0.40555787790185444,0.380956869009481,0.3932573734556677,0.17216843219721217,0.2827129028264399,-2.4093529791046424,1.0442899695543686,-0.5639596363118176,0.0516643107287579,/tmp ディレクトリ自体の情報だけを表示しその中身は一覧しないように ls で表示したいときのコマンドを一つ書いてください
u003,1,基本的なファイル管理,基本的なファイル管理:t1,0.0,0.35568745031390814,0.35809541300131414,0.35689143165761117,0.05268340860641553,0.20478742013201334,-6.343548180568504,1.1154903812173775,-0.2365575162111993,0.051641198039118,隠しファイルも含めてカレントディレクトリの内容を一覧表示するコマンドはどれですか？
u003,2,基本的なファイル管理,基本的なファイル管理:t1,0.0,0.35568745031390814,0.35809541300131414,0.35689143165761117,0.3498616434604295,0.3533765375590203,-6.343548180568504,1.0057893014389907,0.5690377053906269,0.3492400193748236,ファイルの詳細情報付き一覧を表示する ls のオプションとして正しいものはどれですか？
u003,3,基本的なファイル管理,基本的なファイル管理:t1,,0.35568745031390814,0.35809541300131414,0.35689143165761117,0.05385552838751949,0.20537348002256534,-6.343548180568504,1.0489017742155973,-0.4354143081768685,0.0519297250964802,現在の作業ディレクトリの絶対パスを表示するコマンドを一つ書いてください
u003,4,基本的なファイル管理,基本的なファイル管理:t1,0.0,0.35568745031390814,0.35809541300131414,0.35689143165761117,0.05311917851458598,0.20500530508609857,-6.343548180568504,1.0549076376616389,-0.9254401280891048,0.05,ホームディレクトリに移動するコマンドとして最も適切なものはどれですか？
u003,5,基本的なファイル管理,基本的なファイル管理:t1,,0.35568745031390814,0.35809541300131414,0.35689143165761117,0.3518616152446887,0.3543765234511499,-6.343548180568504,0.8454804512192905,0.5787404422327526,0.35,dir1 とその中の dir2 を一度に作成したいときに最も適切なコマンドはどれですか？
u003,6,基本的なファイル管理,基本的なファイル管理:t2,0.0,0.35568745031390814,0.3063186896464776,0.3310030699801929,0.35017537289193434,0.3405892214360636,-6.343548180568504,1.00510848894146,0.4134932167591427,0.3494454797573572,ディレクトリ A を中身ごと確認無しに削除したいときに最も適切なコマンドはどれですか？
u003,7,基本的なファイル管理,基本的なファイル管理:t2,0.0,0.35568745031390814,0.3063186896464776,0.3310030699801929,0.050725894241894644,0.1908644821110438,-6.343548180568504,1.1721079163343606,-0.2212036076794035,0.05,rm コマンドで削除前に確認しながら対話的に削除したいときに付けるオプションはどれですか？
u003,8,基本的なファイル管理,基本的なファイル管理:t1,1.0,0.35568745031390814,0.35809541300131414,0.35689143165761117,0.18648114517811196,0.2716862884178616,-6.343548180568504,1.08857668141035,0.097554322776923,0.1857478924744617,ファイル file1 をディレクトリ dir にコピーするコマンドとして正しいものはどれですか？
u003,9,基本的なファイル管理,基本的なファイル管理:t2,,0.35568745031390814,0.3063186896464776,0.3310030699801929,0.34936068127270437,0.34018187562644864,-6.343548180568504,1.026407237120382,0.2943384619096204,0.3486455001445267,ディレクトリ A をタイムスタンプと権限を保ったままディレクトリ B にコピーしたいときに最も適切なコマンドはどれですか？
u003,10,基本的なファイル管理,基本的なファイル管理:t1,1.0,0.35568745031390814,0.35809541300131414,0.35689143165761117,0.35009879286305734,0.35349511226033425,-6.343548180568504,0.9802501128237442,0.413054929247417,0.3492349294404715,ディレクトリ A の中の file.txt をディレクトリ B に移動するコマンドとして正しいものはどれですか？
u003,11,基本的なファイル管理,基本的なファイル管理:t1,0.0,0.35568745031390814,0.35809541300131414,0.35689143165761117,0.0706120305791157,0.21375173111836343,-6.343548180568504,0.7698974396962992,-1.3664390211980266,0.0504729411698893,file01.txt や file02.txt など2桁の番号付きファイルにマッチし fileA.txt にはマッチしないパターンはどれですか？
u003,12,基本的なファイル管理,基本的なファイル管理:t2,0.0,0.35568745031390814,0.3063186896464776,0.3310030699801929,0.05708891064404664,0.19404599031211978,-6.343548180568504,0.9276876469650808,-1.0654636245897775,0.0500422196007094,echo {A、B、C}.txt の出力として最も適切なものはどれですか？
u003,13,基本的なファイル管理,基本的なファイル管理:t1,0.0,0.35568745031390814,0.35809541300131414,0.35689143165761117,0.11908146696798927,0.23798644931280022,-6.343548180568504,1.0844134734111268,-0.0665097679162885,0.1181070732968249,ファイルのタイムスタンプを更新したり存在しない場合は空のファイルを作成したりするコマンド名を一つ書いてください
u003,14,基本的なファイル管理,基本的なファイル管理:t2,0.0,0.35568745031390814,0.3063186896464776,0.3310030699801929,0.06218237294427047,0.1965927214622317,-6.343548180568504,0.8333449589648054,-1.1313423711812791,0.05,ディレクトリ dir1 を archive.tar という名前のアーカイブにまとめるコマンドとして最も適切なものはどれですか？
u003,15,基本的なファイル管理,基本的なファイル管理:t2,1.0,0.35568745031390814,0.3063186896464776,0.3310030699801929,0.052787070275643735,0.19189507012791832,-6.343548180568504,1.079782842889703,-0.7049118100689108,0.0506380305473883,gzip 圧縮されたアーカイブ backup.tar.gz を展開する tar のコマンドを一つ書いてください
u003,16,基本的なファイル管理,基本的なファイル管理:t2,0.0,0.35568745031390814,0.3063186896464776,0.3310030699801929,0.21680493213409585,0.2739040010571444,-6.343548180568504,1.0160959932760532,0.0605333476967584,0.2156358485127576,1MB のゼロデータを10個連結したファイル zero.img を作成したいときに最も適切なコマンドはどれですか？
u003,17,基本的なファイル管理,基本的なファイル管理:t2,,0.35568745031390814,0.3063186896464776,0.3310030699801929,0.05199909805978617,0.19150108401998955,-6.343548180568504,1.0786539578094183,-0.571869105191423,0.0501239062067503,指定したファイルの種類を判定して表示するコマンド名を一つ書いてください
u003,18,所有者とパーミッション,所有者とパーミッション:t1,1.0,0.4561835593264314,0.7150530975554449,0.5856183284409382,0.46138096257262284,0.5234996455067805,-1.1465905052062044,0.8838543016855865,0.636567762527371,0.35,ls -l の出力に含まれる r や w や x などの文字は何を表していますか？
u003,19,所有者とパーミッション,所有者とパーミッション:t1,,0.4561835593264314,0.7150530975554449,0.5856183284409382,0.5963566031415942,0.5909874657912662,-1.1465905052062044,0.7694955224059895,-1.5396692830266308,0.0501462484179849,所有者に読み書きグループとその他に読み取りのみを許可するパーミッションを数字3桁で表したものとして正しいのはどれですか？
u003,20,所有者とパーミッション,所有者とパーミッション:t2,1.0,0.4561835593264314,0.3864845706700783,0.4213340649982549,0.4128903047154817,0.4171121848568683,-1.1465905052062044,1.069038527956945,0.2872849447946676,0.2861242148129458,ファイル script.sh に所有者だけ実行権限を追加する chmod の指定を一つ書いてください
u003,21,所有者とパーミッション,所有者とパーミッション:t1,0.0,0.4561835593264314,0.7150530975554449,0.5856183284409382,0.3410400944636425,0.46332921145229033,-1.1465905052062044,1.023796809032469,-0.1819789265707181,0.0955893152535176,ファイル data.txt の所有者を user1 に変更するコマンドとして正しいものはどれですか？
u003,22,所有者とパーミッション,所有者とパーミッション:t1,1.0,0.4561835593264314,0.7150530975554449,0.5856183284409382,0.46429621293819034,0.5249572706895642,-1.1465905052062044,0.9971459325822506,0.4014404237768084,0.3498656012445903,ファイル data.txt の所有グループを group1 に変更するコマンドを一つ書いてください
u003,23,所有者とパーミッション,所有者とパーミッション:t2,0.0,0.4561835593264314,0.3864845706700783,0.4213340649982549,0.5812676779190382,0.5013008714586465,-1.1465905052062044,0.5402809268579795,-1.587165246258202,0.05,ディレクトリ dir1 とその配下の全てのファイルに対して755のパーミッションを設定したいときに最も適切なコマンドはどれですか？
u003,24,所有者とパーミッション,所有者とパーミッション:t2,,0.4561835593264314,0.3864845706700783,0.4213340649982549,0.41904241286501187,0.4201882389316334,-1.1465905052062044,1.0229892671149328,0.1354195999745567,0.2625206317911625,umask 022 の意味として最も適切な説明はどれですか？
u003,25,所有者とパーミッション,所有者とパーミッション:t3,1.0,0.4561835593264314,0.3894236472347866,0.422803603280609,0.40333485651428114,0.4130692298974451,-1.1465905052062044,1.0484800831860714,0.1935682699242609,0.2569518859740457,umask が 022 の環境で新しい通常ファイルを作成したときのデフォルトパーミッションを数字3桁で答えてください
u003,26,所有者とパーミッション,所有者とパーミッション:t3,0.0,0.4561835593264314,0.3894236472347866,0.422803603280609,0.4229761007652756,0.42288985202294227,-1.1465905052062044,1.0647402213448909,0.3006301699301119,0.2993861022623606,実行ファイルに SUID ビットが設定されているときの動作として正しいものはどれですか？
u003,27,所有者とパーミッション,所有者とパーミッション:t3,0.0,0.4561835593264314,0.3894236472347866,0.422803603280609,0.5106598533594353,0.4667317283200222,-1.1465905052062044,0.9182890250847582,-1.0802049659467,0.0502593675967861,ディレクトリに SGID ビットが設定されているときの効果として最も適切なものはどれですか？
u003,28,所有者とパーミッション,所有者とパーミッション:t3,,0.4561835593264314,0.3894236472347866,0.422803603280609,0.3400793607193202,0.38144148199996464,-1.1465905052062044,1.0857191106832107,0.0603536444023921,0.1620911607977531,スティッキービットが設定された共有ディレクトリとしてよく使われる /tmp の特徴として正しいものはどれですか？
u003,29,所有者とパーミッション,所有者とパーミッション:t2,0.0,0.4561835593264314,0.3864845706700783,0.4213340649982549,0.5337160361833082,0.47752505059078154,-1.1465905052062044,0.8616931297063011,-1.1885448876304008,0.0502666554250788,パーミッション文字列 rwxr-xr-x を数字3桁で表したものを答えてください
u003,30,所有者とパーミッション,所有者とパーミッション:t2,,0.4561835593264314,0.3864845706700783,0.4213340649982549,0.3858731209344306,0.40360359296634274,-1.1465905052062044,1.0442899695543686,-0.5639596363118176,0.0516643107287579,/tmp ディレクトリ自体の情報だけを表示しその中身は一覧しないように ls で表示したいときのコマンドを一つ書いてください
u004,1,基本的なファイル管理,基本的なファイル管理:t1,,0.3557238442268372,0.36737152829072756,0.3615476862587824,0.05274218587899526,0.20714493606888884,-6.294308976781426,1.1154903812173775,-0.2365575162111993,0.051641198039118,隠しファイルも含めてカレントディレクトリの内容を一覧表示するコマンドはどれですか？
